"id_tweet","texto_original"
1334,"En @laventana, con @MunozEncinas y @carmenmorodo."
1335,"Tratamos ahora en #plenoMLG el asunto de los EREs... Llevamos desde el @ppopular la reprobación . A ver que vota el @psoemalaga ...."
1336,"Esta es la realidad: moción para reprobar los EREs : votos de @ppopular e @iumalaga SI (20 votos) , votos de @psoemalaga NO ( 9 votos)"
1337,".@noeliamtnez pregunta a qué se va a dedicar lo que se recaude por la nueva subida del IBI en #Madrid http://t.co/XuynQR8p"
1338,"Desde 3 distintos “@DaveNeWaza: @pedroj_ramirez ¿desde cuántos dispositivos con la misma cuenta se puede acceder a Orbyt?”"
1339,"Antes se helará el infierno “@CarmenSanCarlos: @MartinH85  Seguirá funcionando Orbyt dentro de 3 años... Internet es tan efímero...”"
1340,"Así hemos incorporado Twitter en las páginas de @elnuevodia Información en microformatos http://t.co/ewPEldiP"
1341,"Entra en Orbyt.es “@kikoplasencia: @pedroj_ramirez donde puedo apuntarme?”"
1342,"Comienza la rueda de prensa de @antoniosanz"
1343,"la comparecencia de @antoniosanz es con caracter urgente . A ver que nos cuenta www.javierarenas.es"
1344,"Sigue impresionando ver el Muro de Berlin http://t.co/zMyA1e8F"
1345,"""El inquisidor""... mi columna mañana en @LARAZON_es sobre #Blanco y el Caso #Campeón. ¿¡Quién ha visto y quién ve al genio d Palas d Rei ?!"
1346,"Me parece que hay gente que se calla no para escucharte sino para tomar aire y seguir hablando."
1347,"Sí, guste o no él no lo ha negado RT @Alvaro120476: ¿No trabajó él para empresas de que se lucran en y de la guerra?"
1348,"""¿Sabes cómo se distingue aquí a los españoles?"", me dijo un tipo en Lovaina. ""Sois los que habláis sin parar y os detenéis en las puertas""."
1349,"Mañana presido la reunión de la Comisión Aragonesa para la Conmemoración del Compromiso de Caspe 2012,  que (cont) http://t.co/9epQD7Ds"
1350,"No he podido ir a la primera comparecencia parlamentaria del ministro de Defensa Morenés, os retuiteo las claves de mis compañeros."
1351,"Aunque también en Amsterdam te decían: ""¿Usted es italiano?"". ""No, español"". ""Ah, torero, torero""."
1352,"Palma!"
1353,"Reunido con delegados/as de Baleares. En unos minutos encuentro con militantes en el PalmaAcuarium. #massocialismo  #masIgualdad"
1354,"En este país todos sabemos de fútbol y todos sabemos de leyes, y en un día como hoy se han juntado las dos cosas."
1355,"""los alemanes hacen difíciles las cosas simples, tanto para ellos como para el resto de humanos.Goethe.citado por H.Schmidt.@foix"
1356,"RT: ""@pflis: La AEPD premia mañana a @bsalvatierra y @macriado por su labor  en la protección de datos personales #porquePúblicohacefalta”"
1357,"No os perdáis el lúcido análisis de Felipe González sobre la crisis y el futuro de la socialdemocracia. http://t.co/HeScJn5q"
1358,"Desde las 18:00h reunido con delegados/as de Baleares y ahora con los compañeros/as de las diferentes agrupaciones. http://t.co/f8XblUir"
1359,"Hoy m acompañan en @DHAM_13tv JA Blay, @Federicoquevedo Manuel Marín, Pilar Gómez, @pazmacazaga y JA Sentís"
1360,"Tras la reunión con Angela Merkel: los excedentes de los fondos europeos se deben destinar a generar empleo http://t.co/1ddBSjJi"
1361,"Nuestra política económica socialdemócrata es la que ha creado las clases medias."
1362,"Necesitamos renegociar con la UE el calendario de ajuste."
1363,"¿Qué piensan Basagoiti y Mayor Oreja del informe de la Comisión de Verificación? Ahora en el @TelediarioInter 20:30"
1364,"¿En qué consiste en proceso de reestructuración del sistema financiero? Os lo explicamos. @TelediarioInter 20:30"
1365,"¿Es justa la Ley de Violencia de Género? Os mostramos un ejemplo en el @TelediarioInter 20:30"
1366,"escuchar y explicar “@virobles: El compañero @_Rubalcaba_ atiende y responde a preguntas d lxs compañerxs dl @psibpsoe http://t.co/YQi4A0GA”"
1367,"Estrasburgo resuelve que no cabe eutanasia en ningún estado miembro del Consejo de Europa. @TelediarioInter 20:30"
1368,"El CGPJ sale en defensa de Coro Cillán. Mañana declara en su juzgado el ex presidente de Renfe para aclarar x qué se destruyeron los trenes."
1369,"Esta noche a las 23,30 en Telemadrid, Blanco en la diana, en el programa Ojetivo, que dirige Manuel Cerdán. Un repaso a la Operación Campeón"
1370,"RT @varenos: en este país todos sabemos de todo..."
1371,"Ya estoy aqui"
1372,"¿Qué opina Mayor Oreja de la reforma de la Ley Aído anunciada ayer por gallardón? @TelediarioInter 20:30"
1373,"Ya en @hora25. Después de la absolución de Camps, que va a hacer el PP con él?"
1374,"¡¡¡Arrancamos ya!!!! @TelediarioInter 20:30"
1375,"¿Qué es la Comisión Internacional de Verificación que ha venido a comprobar la situación con ETA y quiénes la forman? ..."
1376,"Si! Lo es! RT @cgimenezs @Tonicanto1 Con mi silla d ruedas no puedo entrar a muchos teatros y otros edificios: bare... http://t.co/rct44pG2"
1377,"Iran corta suministro ya aunque sanciones entran en vigor dentro 6 meses.  http://t.co/PI05hP0u"
1378,"curioso @ElenaValenciano le dice a los medios como informar de congresopsoe."
1379,"Seguro que no “@jordiabogado: @pedroj_ramirez ¿crees que la portada será la primera noticia en los informativos de radio y televisión?”"
1380,"No, a las 23,45 en Orbyt “@Daniruna: @pedroj_ramirez Vas a embargar la portada hasta las 3 de la mañana?”"
1381,"Exigimos la renuncia de Griñán como candidato porque no es digno alguien que miente en el Parlamento y lo hace de manera consciente."
1382,"@Fgarea @sgueina @MartaRiveraCruz @alejandramarpor @sarasolomando @raquelmartos Estoy con Garea"
1383,"Parece que lo aconsejable es evitar el efecto llamada de miles de opositores d otras CCAA... Acumularemos las actuales"
1384,"RT @DeilynStephanie: @AlejandroSanz @rosvego exacto no hay dias malos!!!todo depende como los mires!!"
1385,"La dama de hierro: una mujer política en un mundo sin cuota http://t.co/2aIdM0vF"
1386,"Aquí os dejo un enlace con el vídeo de la intervención en rueda de prensa de esta tarde. http://t.co/0KtHDjXb"
1387,"A Camps le van a tener que dar algo en Génova, aunque algunos no quieran... El parece q sí va a querer"
1388,"En breves momentos estaremos en @13tv_AlDia con @alfonsomerlos debatiendo en el telediario... Y luego, a las doce, la tertulia..."
1389,"Mañana se recuerda en el mundo el Holocausto. Hoy se han hecho eco en el @TelediarioInter de @LosadaPescador y repetiremos mañana a las 3!"
1390,"Mañana en La Gaceta (@gaceta_es) os contamos la presión objetiva que está ejerciendo Camps y los ""campistas"" por volver a la política activa"
1391,"Saludos desde Lima Peru http://t.co/2pL8Ci7F"
1392,"En USA últimamente solo se gana x 5 puntos (o se pierde) claro! Hahahaha  @trasgodegaceta @piichonciito"
1393,"Bienvenida, Cristina “@TINITA86: @pedroj_ramirez yo ya lo tengo deseando q llegue el dia 30 pa recogerlo!”"
1394,"Esta tarde hemos rendido homenaje en Madrid a nuestro compañero Gregorio Ordóñez, asesinado por ETA hace 17 años."
1395,"Que no se ceda jamás ante las pretensiones terroristas."
1396,"Hello, How are you? | Tras el presidente http://t.co/uwYRbNNL via @telecincoes"
1397,"Como no se estrena hasta dentro dunas semanas me apetecía verla.La distribuidora m invito a este pase y les pedí permiso pa llevar amiguetes"
1398,"La pelicula la ha dirigido Juan Martínez Moreno y estará mañana para presentarlaTambien en el plantel de actores Manuel Manquiña"
1399,"Saludos a todos. Aquí os dejo la portada de hoy viernes 27 de enero http://t.co/qRShym3A"
1400,"Hoy en l ofrenda floral q conmemora el 17 aniversario del asesinato d Gregorio Ordóñez con su viuda y @esperanzaguirre http://t.co/r6aD4gJx"
1401,"Por si las moscas, el pase gratuito para followercetes en el cine Palafox de Madrid será HOY dentro de 10 horas 45 minutos.12 del mediodia!"
1402,"http://t.co/bKg5vWPG - Os dejo con un pequeño video de nuestro evento de anoche en Lima Peru"
1403,"Buenos días a todos! Así amanece Madrid: http://t.co/9ATXubzj"
1404,"El Valencia CF arrasa en el derby del siglo frente a un dignísimo Levante. Ahora a por el Barsa. Y ya lo siento..."
1405,"B. Días. Comenzamos en Herrera en la Onda. Mucha economía, Blanco, rescoldos del caso Camps..."
1406,"Portada El País http://t.co/7mNbWTxs ..."
1407,"Portada El Mundo http://t.co/bxcYCTvW ..."
1408,"Portada La Razón http://t.co/fmzXsprN ..."
1409,"Portada La Vanguardia http://t.co/YaMo0mim ..."
1410,"Portada Público http://t.co/qkVAY1a5 ..."
1411,"Portada La Gaceta http://t.co/aTmlitbJ ..."
1412,"Portada El Periódico http://t.co/zh7CuPCb ..."
1413,"“@quediario: Portada del diario Qué! del viernes 27 de enero http://t.co/1za6PEV5”"
1414,"Portada 20 Minutos - Madrid http://t.co/oSMwMcOc ..."
1415,"Portada Marca http://t.co/lSpzjDa3 ..."
1416,"Portada http://t.co/KIiip1Q7"
1417,"RT @bego_zalbes: Tener paciencia no es sólo saber esperar, es comprender cuando no se da algo en el momento que lo esperas. @callejacarolina"
1418,"RT @fejalex: @sevillajordi Buenos dias. Mundo raro este, donde nada es lo que parece."
1419,"Hoy, en EM, el constructor Luis Vilariño, testaferro de José Blanco, según una grabación que figura en el sumario del caso Campeón."
1420,"Hoy entrevistamos al único español en la dirección del Banco Central Europeo. Glez Páramo nos hablará de las reformas q le quedan a España."
1421,"Buenos días a todos!"
1422,"(2)el mundo podría formar parte d una d estas redes.Los cibercriminales utilizan las 'botnets' para controlar ordenadores ajenos"
1423,"(3) y utilizarlos en sus delitos (EP)"
1424,"Día de recuerdo del holocausto. La luz de la memoria nos recuerda la negra oscuridad de la solución final."
1425,"""Spanair, fin de trayecto "", el epílogo de hoy en #ePeriödico.http://t.co/Pzum1t65"
1426,"Qué poco me gusta esto. ¿A vosotros? Twitter censurará los mensajes que sean ofensivos según la cultura de cada país http://t.co/2A0lRFTT"
1427,"Con el Gobierno del PP( +apoyo IU) el diferencial de paro en Extremadura con España, pasa de 2 a 6 puntos."
1428,"Bdías! hacia a las 13.30 estaré en la tertulia política d @mananascuatro con @mrtfernandez y cia .. arreglando un poco el país, cómo no! :-)"
1429,"En los años 2008, 2009 y 2010 en Extremadura se destruyó la mitad de empleo que en España. En el segundo semestre de 2011, 2.5 veces más."
1430,"La ONU recibió ""por error"" 16 kilos de cocaína en su sede de Nueva York http://t.co/qIVuTWPU"
1431,"Día clave para el futuro de Spanair, via @cbuesa http://t.co/ouJL0u0r vía @elperiodico_cas"
1432,"Mi artículo en LA GACETA, hoy: ""Réquiem por unas siglas"" | Intereconomía | 698594 http://t.co/NJHHqIjh vía @intereconomia"
1433,"Con @montagito y Su cara peluda :) http://t.co/1eqtCqjW"
1434,"Don Limón, camino de un gintónic: http://t.co/rDcNGlWV"
1435,"Felipe González participará mañana, sábado en un acto de mi candidatura a la S.G. del PSOE. Será en Madrid junto a @patxilopez. RbCb"
1436,"#FF a @funnybrice aunque nunca haga falta."
1437,"El acto con Felipe, Patxi, Micaela y María será en el Invernadero de Arganzuela. Todas las generaciones del PSOE juntas. Os esperamos.RbCb"
1438,"PALMA DE MALLORCA, se puede pedir más??????!!! Hoy arranca #YesWeSpainIsDiferent !!! http://t.co/IT2BpdxX"
1439,"Aquí os dejo foto del vino!, salud!! http://t.co/6dBscCc4"
1440,"Y aquí la foto dl vino!!  http://t.co/k5vgaMAZ"
1441,"Desde las 10h el Canal 24h TVE emite ya en 16:9"
1442,"Cinco consejos para que te retuiteen más en Twitter http://t.co/MHcYSQeh #redessociales"
1443,"El Supremo inculpa a Garzón por un delito de cohecho impropio. Habla de 1,2 millones de dólares. María Peral lo adelanta en EL MUNDO"
1444,"Modo reunión otra vez"
1445,"Fijaos en que, aunque el tipo sea cohecho impropio, el auto del juez Marchena dice que Garzón se lucró a cuenta de lo recaudado."
1446,"En estos momentos, rueda de prensa para valorar Consejo de Gobierno... http://t.co/e7IglrPg"
1447,"Esta tarde, a partir de las 17 horas, estaré en Es.Radio con Luis Herrero para hablar de La Trampa."
1448,"Páramo (BCE) sobre ka quinielas q le colocaba como ministro de Economía: no le voy a hablar a Noe de lluvia""."
1449,"en el Acto en recuerdo del Holocausto en la Asamblea de Madrid."
1450,"No les basta con el linchamiento como juez, quieren también denigrarlo como persona. Una burla a la justicia y a la ética."
1451,"Mi grupo parlamentario soy solo yo y casi nunca tomamos decisiones por unanimidad (Unamuno, diputado de la República)"
1452,"Sobre la educación inclusiva de las personas con discapacidad RT @cgimenezs http://t.co/oL8iymZw @Tonicanto1 @mdlhe... http://t.co/Sr6wCORF"
1453,"Casaste por lo civil y no ir a misa no te hace laico si luego das un pregón en una iglesia. Es querer ser el cura y el que casa."
1454,"Policías demostrando una vez mas su valor y sacrificio.Localizado el cuerpo de uno de los policías que auxiliaron... http://t.co/8FbJO1B1"
1455,"Twitter censurará según la cultura de cada país. Vamos, que en España podemos estar tranquilos."
1456,"http://t.co/qxnVkKtE q nerviossss!!!;))"
1457,"El Supremo aprecia indicios de que Garzón cometió cohecho impropio (EP)"
1458,"Espero veros y espero miles en la manifestación por la justicia y la memoria el Domingo."
1459,"La velocidad de la justicia contra Garzón es digna de mejores causas. (Inculpado por cohecho impropio). http://t.co/TN5r9iZJ"
1460,"Os dejo mi análisis de la comparecencia de Morenés. http://t.co/FI5h1cLO"
1461,"¿Creará Facebook su propia página de noticias? http://t.co/XMTvLtT9 vía @233_grados"
1462,"Los diarios de pago se convierten en gratuitos http://t.co/SeInbMac Bienvenidos al club!"
1463,"artículo riguroso y para la reflexión sobre el copago http://t.co/FpbGAZY5"
1464,"Empieza la rueda de prensa del Consejo de Ministros con @SorayaPP @JmSoria y Montoro. Lo cuenta @servimedia en Moncloa"
1465,"Victor Garcia de la Concha director del #Cervantes #c"
1466,"Victor García de la Concha al frente del Instituto Cervantes"
1467,"Víctor García de la Concha, director del Instituto Cervantes"
1468,"Con el Gobierno Rajoy, ¿los directores de gabinete ahora tienen a su vez una directora de gabinete? http://t.co/9KTFbqgE"
1469,"Desde hoy soy #masfan de @jmsoria !!!"
1470,"En 1h 6 tuiteros han reclamado autoría sobre mi tuit. Gracias, no necesito que me escribáis más borradores. Y luego hablamos de #Copyleft..."
1471,"Yo también. “@PilarGGranja: Desde hoy soy #masfan de @jmsoria !!!”"
1472,"Me ha parecido ver desde el Ave un almendro ya florido, cerca de Tarragona! A 27 de enero! No es demasiado temprano?"
1473,"Como me alegro ! Twitter censurará los mensajes que sean ofensivos según la cultura de cada país"" http://t.co/fmdDPmTW via @elmundoes"
1474,"Participando en un acto en recuerdo del Día de la Memoria del Holocausto y prevención de los Crímenes contra la Humanidad #AsambleaMadrid"
1475,"@sanchez_sonia @demiguelr @sgueina estáis invitados a una mía cuando queráis"
1476,"Rajoy sigue huido del Congreso desde su investidura. Tanta prisa por dar confianza al país y habla más con Merkel que con los diputados."
1477,"Maldonado sustituye a España en la portavocía del PP; Martín Rojo, en Economía, y Caneda, en Turismo  http://t.co/JUQWXQLn vía @diario_sur"
1478,"Ey! Aqui esta el artista! Jajajaja @reciomanolo valora la actuación de la Junta en los ERE http://t.co/PdMoNI4k"
1479,"Ole ahi los tios valientes! Griñán  no desvelará si prefiere a Rubalcaba o Chacón para liderar el PSOE http://t.co/SMqi4P5Y"
1480,". @diputacionMLG participa en un programa europeo con Jordania e Israel sobre prevención de contaminación en acuíferos http://t.co/gQyNygZt"
1481,"En el caso de los #EREs comienzan las imputaciones a Delegados de Empleo de la Junta de Andalucía. Quien autorizaba todas esas subvenciones?"
1482,"Dira algo? RT @PPOjen: @RecioManolo ¿me explica el 31,23% de #paro (1.240.000 andaluces y andaluzas)? http://t.co/gaaMN30z #elcambioandaluz"
1483,"El día que conmemoramos la barbarie del holocausto un recuerdo también a los defensores de derechos humanos que mueren cada día en A.Latina"
1484,"Esta tarde tengo charla en Arriondas a partir de las siete, si el tiempo lo permite."
1485,"Qué parte de la ciudad tan inhóspita! Ni un banco en las calles para peatones. O al parque o a las bares! http://t.co/QaWSiHIf"
1486,"La realidad ...otra vez........https://twitter.com/unicef_es/status/162908992711049216"
1487,"“@copeatalaya: Y en México,el plato son los jumiles, pequeñitos que se sirven vivos. ¿Los habéis probado?”Pican un poco en el paladar."
1488,"BarçaTV, el enemigo en casa para Xavi (Los del Madrid) http://t.co/P6SarL1z"
1489,"La vida va pasando y tenemos que ser conscientes para no perdernos ni un sólo instante porque es de las pocas cosas irreversibles q hay..."
1490,"Jueza valiente “@libertaddigital: Alaya imputa al actual director general de Trabajo de la Junta http://t.co/1NKVPgDn”"
1491,"Interesante...RT @rtve: ¿Por qué nos enamoramos? http://t.co/ZFouYxDr  ' El porqué de la ciencia' vía @A_Valenzuela"
1492,"El instructor lazarillo es la nueva justicia creativa que guía, a las acusaciones de extrema derecha, hacia la prevaricación o el cohecho."
1493,"RT @joseramongoni:  La cuestión es que los censores empiezan suprimiendo frases como ""hijos de p."" y terminan creyendo que todos lo somos."
1494,"¿Alguna autonomía más quiere inventarse una aerolinea?"
1495,"Fotos de la Comisión Aragonesa para la Conmemoración del Compromiso Caspe de 2012http://t.co/1n7L1RKk"
1496,"Este año conmemoramos el sexto centenario de la firma de la Concordia de Alcañiz, que dio paso a la (cont) http://t.co/8L2jJqj0"
1497,"Tenéis razón, @icanogar @basketmaniaco . Mejor no dar ideas ;-)"
1498,"En la UE no saben q Rajoy juró no subir más a un helicóptero tras su accidente con Aguirre: tendrá q usarlo para llegar al Consejo Europeo"
1499,"Santiago González. Sobre el jurado. http://t.co/ezHwI2Qb"
1500,"En A Coruña junto a las familias y los compañeros de los #heroesorzan"
1501,"La importancia de llamarse Mario:Monti y Draghi. Merkel les respeta.  Angela,Nicolás y Mario(no necesariamente Italia).Nuestro papel, pensad"
1502,"¿Por qué escandaliza tanto que el jurado de Camps sea ágrafo, además de popular? Es el 'hoygan' medio en un país donde apenas se lee."
1503,"Valcárcel, presidente de Murcia, pide a Rajoy una ""revisión"" del sistema de financiación. Otra, quiero de ir."
1504,"Lo raro sería que de una muestra al azar de la sociedad española saliese un texto sin más de una docena de erratas. Eso sí sorprendería."
1505,"Torres-Dulce ya es fiscal general del Estado http://t.co/fiDxEZ4V"
1506,"Lo de las erratas también tiene que ver con el cambio de una sociedad del libro a una digital. Este texto va de eso http://t.co/dqOWyOWT"
1507,"no deja de ser curioso que la filtración de la charla de Xavi se haya producido desde el canal oficial del Barcelona."
1508,"Trillo aprende inglés a marchas forzadas, preparándose para su nuevo destino http://t.co/ZhIdf9gc”"
1509,"El Presidente #Cascos atiende nuestra llamada a la responsabilidad #Asturias"
1510,"El Presidente #Cascos acepta la presentación de un nuevo documento que recoja cifras que den respuesta a la situación que #Asturias requiere"
1511,"Fitch rebaja 2 peldaños la calificación de solvencia de España, Italia y Eslovenia / vía EFE"
1512,"Qué pena... Perdimos.....y d nuevo Dinamarca..."
1513,"Patxi López aboga x acercamiento individual y ""reinsertar en la democracia"" a los amigos de los etarras. ¿Diferencias con Batasuna?"
1514,"Hoy es el Día de la Shoá mi recuerdo a todas las víctimas del Holocausto http://t.co/H7BZYxzr #terribles #fotografías NO OLVIDAR"
1515,"Nada mala “@Cescparishuguet: @pedroj_ramirez ¿Y qué me dices de esta combinación?  http://t.co/vJuQkhV2”"
1516,"Patxi López pide la legalización de Batasuna en su reunión con Rajoy"
1517,"¿Tiene sentido la moratoria termosolar? Lo hablaremos con, Javier Anta, presidente de la Asociación Fotovoltaica. @TelediarioInter 20:30"
1518,"Derecho a Vivir emprende la campaña ""Aborto Cero"". Nos lo contará Gador Joya en @TelediarioInter 20:30"
1519,"Patxi López no quiere decir que ha pedido a  Rajoy una política penitenciaria más flexible sino ""una política de Estado que ..."
1520,"RT: “@leonburrera: Si no #Spanair que si hay que ir se va...”"
1521,"¿Cuál será el futuro político de Camps? @TelediarioInter 20:30"
1522,"¿Afecta al futuro político de Blanco la instrucción decl caso Campeón? @TelediarioInter 20:30"
1523,"La ley y nada más, sin excepciones, ni indultos generales ni amnistías, las fuerzas de seguridad como garantes, la memoria, las ..."
1524,"Antiperiodismo: dar como noticia que un perro muerde a un gato, (al revés seria un notición)."
1525,"Y si hiciera un día de Rizzo??? http://t.co/IYG9UCZq http://t.co/wQo4Ohdy"
1526,"en Alicante con @TmirapercevalG @SaraAlcoi @ElenaValenciano @AAlvarezAlvarez @AlexGea #massocialismo #masIgualdad http://t.co/vFUrkmNB”"
1527,"¿Que efectos tuvo para la deuda española la rebaja de dos escalones de S&P? Ninguno ¿Que efecto tendrá la rebaja de Fitch? El mismo."
1528,"El @PSOE deja un mercado d trabajo 'Siniestro Total'. Editorial @13tv_AlDia a las 20.30  @13television"
1529,"Muere El ex DAO Fernández Chico. A pesar de su oscuro papel en algunos asuntos clave, descanse en paz."
1530,"Off. Me voy zumbando al @TelediarioInter!!"
1531,"La exvicepresidenta socialista, María Teresa Fernández de la Vega, estará mañana en principio en el acto a favor de Carme Chacón ..."
1532,"Menuda paja mental “@pedroapa48: @pedroj_ramirez querido director qué hay de verdad en esto que cuenta Eulogio: http://t.co/fihCCKhS”"
1533,"Barajas no factura vuelos de Spanair. Fomento intenta recolocar a los  pasajeros en otros aviones de otras compañias"
1534,"Veo tuits que nos acusan de vulnerar el off the record de las palabras de Xavi. ¿Con quién pactó él eso? Desde luego con nadie de EM."
1535,"Antes cartujo “@SirNisvenson: @pedroapa48 querido director, no sería más posible que fuera a vivir a la Moncloa con Rajoy y Soraya?”"
1536,"Spanair al borde del cierre. Otro sueño de grandeza de la Generalitat que acaba en fiasco."
1537,"Significa que somos una única delegación, nada más y nada menos. El voto es secreto e individual. Y en el congreso nos reuniremos."
1538,"Durante la campaña electoral, no nos distraeremos en demagogias, sino en escuchar a los andaluces. - http://t.co/ehjy5ChZ #elcambioandaluz"
1539,"#OrgullosoDeMisFans RT @Fans_Sanz: RT @FanClubMASes @AlejandroSanz Alejandro, por si quieres saber (cont) http://t.co/SV4dNheZ"
1540,"Yo no me resigno a que gobernar sea vestir a una muñeca de azul. http://t.co/zhNE3UkA vía @GFVara"
1541,"El roce hace el cariño “@SirNisvenson: Hace un año odiaba a @pedroj_, ahora, no es que le quiera aún, pero tengo Orbyt y me hace RT varios.”"
1542,"Las obligaciones de #Spanair con los pasajeros, según Fomento. http://t.co/ktpBCjVC"
1543,"Los ""Schindler"" españoles http://t.co/s7OaejOi"
1544,"Ay, pobre! RT @jmguardia RT @Guerraeterna: Primera putada de la UE a Rajoy: tendrá que viajar en helicóptero http://t.co/VRwoIjWG"
1545,"Veo en la tele un anuncio de RINAIR, para colocarse en las fosas nasales. Nada mas comprarlo acabas de él hasta las narices."
1546,"En la reunión con el viceconsejero de Vicepresidencia @Bsarasola01 para analizar colaboración FMM/CM http://t.co/HI9PYQHT"
1547,"RT: “@alfredodiaztwit: ¿Veis como no sirven para nada los chalecos salvavidas de los aviones?#Spanair”"
1548,"Nunca te olvidaremos!!!! http://t.co/5PWyerJg"
1549,"Reunión con el lehendakari del Gobierno vasco, Patxi López http://t.co/pyn1hsat"
1550,"Los 7 hábitos del Community Manager altamente efectivo. http://t.co/v6J9ocOB"
1551,"Esta noticia es de hoy, no de los 70! “@repubblicait: Sanremo, accordo raggiunto, Celentano sarà al Festival http://t.co/7dVgNWuO"
1552,"RT“@rosselloarrom: esto sí que lo han escrito en castellano “@Spanair: Comunicado de Spanair a sus clientes: http://t.co/RAbvYMjB””"
1553,"No, contadmelo. RT @LOSMARESDESANZ: @AlejandroSanz Hola Alejandro, te contó roció de nuestro proyecto acá en rosario"
1554,"Ni siquiera se sabe cuanto dinero publico hay en Spanair. “@anapanta: Spanair, la pelota cada vez más grande  http://t.co/liIbWzvxq-2"
1555,"“@rosvego: Q sepas q eres tema dpasodobles y cuples de muchas agrupaciones d carnaval de cai.” Venga esa foto!"
1556,"Por cierto, pico de gripe. 142 casos x 100.000 habitantes."
1557,"Me ha gustado ""La dama de hierro"". No tanto por su temática política, sino por el original modo de componer el relato de una vida peculiar."
1558,"La mejor protesta en twitter es hacer como Mourinho y dejar a Karanka que escriba vuestros tuits. Va a ser una juerga esto!"
1559,"Sorteare 10 entradas para el dia 10 de febrero que pincho en macumba....mañana os dire cual sera la prueba os apetece?"
1560,"Eso comienza ya!!!!!!!"
1561,"Solo teneis hasta mañana a las 12 de la noche!!!!!! Luego haremos otra cosita...."
1562,"Buenaaas. Habra que levantarse."
1563,"En tres minutos me activo. Estoy pensando desayunar lentejas."
1564,"Buenos días a todos! Así amanece Madrid: http://t.co/cTEV23Fz"
1565,"Hernández Mollar: Es necesario impulsar con urgencia las obras programadas  http://t.co/JzxN1Qnr via @elmundoes"
1566,"Jerónimo Elespe muestra su arte diminuto y autobiográfico en el @cacmalaga http://t.co/2LoGmq4k via @elmundoes"
1567,"Buenos días. Qué pasaría si un estado quebrara en serio, como Spanair o Lehman? (Se recomienda pensar 2 veces la respuesta antes d darla)."
1568,"Con lo que tuitea el Consejero de Empleo de la Junta de Andalucía @RecioManolo , ni un solo tuit sobre el mas del millón de parados aquí"
1569,"Buenos dias, en unas horas con @_Rubalcaba_ Felipe González, @PatxiLopez @mariagv y @micaela_navarro. #muchosocialismo #massocialismo"
1570,"Buenos días a todos!"
1571,"Buenos días gente! A pesar de todo ...."
1572,"El desempleo retrata las diferencias entre las autonomías http://t.co/YvM5GO7X"
1573,"Todas las generaciones del PSOE juntas para salir adelante.Hoy con Felipe González, @patxilopez, @micaela_navarro y @mariagv en Madrid.RbCb"
1574,"Los que no podáis venir a Arganzuela podéis seguir el acto de todas las generaciones del PSOE con #massocialismo en http://t.co/8dcQIMuz"
1575,"Vecinos, comerciantes y hermanos de Santa Genoveva recogen 2.327 firmas pidiendo el cambio del nomenclátor #sevillahoy"
1576,"La recomendación del sábado (Timothy Garton Ash) http://t.co/sbsLku10"
1577,"Ya en el tren, ahora un poco de lectura. ""Cita en la cima"""
1578,"Curioso final del Azor: subastado hace 20años quiso ser restaurante y hotel. Pero acabó cogiendo óxido en Burgos. Os contaremos dónde está."
1579,"A punto de comenzar el acto de todas las generaciones del PSOE con RbCb y #mássocialismo http://t.co/3D2utVyZ"
1580,"yo tambien@Pevelasco Lo comparto “@PardoDeVera:Policías q no reparan en peligros para salvar vidas.Esa es la GenteMi solidaridad y tristeza"
1581,"En la Residencia Escolar Pignatelli, reunida con los Alcaldes del @pparagon"
1582,"Para que nosotros tengamos, otros son esclavos. ¿Es el mundo que queremos? http://t.co/y68Mapsh"
1583,"En Cataluña hay dinero para operaciones políticas como #Spanair d 150M pero no lo hay para salud o educación pública #nacionalismoescrisis"
1584,"Un ministro de Industria m dijo el siglo pasado en su despacho ""Aquí casi siempre mandan las eléctricas"". Han vuelto http://t.co/YljccsL1"
1585,"Intermunicipal @ppmalaga (@ Hotel NH Málaga w/ @jfgesp @jmrlorente @manolo_baron @mayteotero @manolocardena) [pic]: http://t.co/ll3XTxlU"
1586,"En el acto @_Rubalcaba_ con Micaela Navarro, @mariagv  @patxilopez y Felipe Gonzalez http://t.co/UvJlc4n4"
1587,"Foto de la Reunión con Alcaldes del @pparagon http://t.co/b04yiujL"
1588,"Reunión con Alcaldes del @pparagon http://t.co/dc66x0jh"
1589,"En la intermunicipal del @PPMalaga : @antoniosanz y @eliasbendodo http://t.co/QFyB6pUZ"
1590,"Una Wikipedia para valorar a empresas y países http://t.co/hiWVodbE vía @mouriz"
1591,". @esperanzaona interviene ahora en la intermunicipal @PPMalaga #elcambioandaluz http://t.co/gCW10GaM"
1592,"Felipe González: "" Cada momento tiene su afán"" @_Rubalcaba_"
1593,".@eliasbendodo "" cuanto mas crece #Malaga , mas votos pierde el @PSOEmalaga "" http://t.co/PZeVz3jJ"
1594,"Lagarde insiste a Alemania en q es necesario financiar el cortafuegos. Nadie -tampoco Alemania- es inmune a la crisis de la eurozona."
1595,"“@MVidalSantos: Concentracion contra la foto blasfema del Teatro Español @maslibres http://t.co/5BDjg9nI”"
1596,"Revalorizando el patrimonio inmobiliario. La calle Pilar Bardem de Sevilla se llamará 'Nuestra Señora de las Mercedes' http://t.co/DsYGbyAP”"
